method,feature_set,sample_id,dataset,x,y
tsne,OpenFace + I3D,third_quarter_0023_10s,private,50.80107116699219,-10.733036041259766
tsne,OpenFace + I3D,third_quarter_0025_10s,private,28.009201049804688,-2.7622599601745605
tsne,OpenFace + I3D,third_quarter_0026_10s,private,25.927141189575195,-3.4691519737243652
tsne,OpenFace + I3D,third_quarter_0030_10s,private,27.146968841552734,1.422607183456421
tsne,OpenFace + I3D,third_quarter_0031_10s,private,24.929908752441406,1.1868712902069092
tsne,OpenFace + I3D,third_quarter_0034_10s,private,21.31842041015625,-13.320709228515625
tsne,OpenFace + I3D,third_quarter_0035_10s,private,4.885686874389648,-17.788738250732422
tsne,OpenFace + I3D,third_quarter_0036_10s,private,4.8278937339782715,-17.636093139648438
tsne,OpenFace + I3D,third_quarter_0037_10s,private,40.68663787841797,-4.772505283355713
tsne,OpenFace + I3D,third_quarter_0038_10s,private,23.236183166503906,11.388583183288574
tsne,OpenFace + I3D,third_quarter_0039_10s,private,34.72262954711914,6.397881031036377
tsne,OpenFace + I3D,third_quarter_0040_10s,private,34.749141693115234,10.55233383178711
tsne,OpenFace + I3D,third_quarter_0042_10s,private,42.74701690673828,-13.608661651611328
tsne,OpenFace + I3D,third_quarter_0044_10s,private,42.6174430847168,-13.919864654541016
tsne,OpenFace + I3D,third_quarter_0046_10s,private,22.060569763183594,-10.023482322692871
tsne,OpenFace + I3D,third_quarter_0047_10s,private,26.88472557067871,3.6465706825256348
tsne,OpenFace + I3D,third_quarter_0048_10s,private,28.15500831604004,8.607986450195312
tsne,OpenFace + I3D,third_quarter_0049_10s,private,30.645221710205078,-1.1664276123046875
tsne,OpenFace + I3D,third_quarter_0051_10s,private,19.483034133911133,-12.722538948059082
tsne,OpenFace + I3D,third_quarter_0054_10s,private,34.73273849487305,5.7591447830200195
tsne,OpenFace + I3D,third_quarter_0055_10s,private,33.59429168701172,5.0467681884765625
tsne,OpenFace + I3D,third_quarter_0056_10s,private,33.21393966674805,4.628964424133301
tsne,OpenFace + I3D,third_quarter_0059_10s,private,43.775665283203125,-14.902607917785645
tsne,OpenFace + I3D,third_quarter_0061_10s,private,43.75970458984375,-14.984525680541992
tsne,OpenFace + I3D,third_quarter_0064_10s,private,34.418235778808594,6.476182460784912
tsne,OpenFace + I3D,third_quarter_0066_10s,private,39.06340026855469,-3.9058356285095215
tsne,OpenFace + I3D,third_quarter_0067_10s,private,40.09137725830078,-5.164672374725342
tsne,OpenFace + I3D,third_quarter_0068_10s,private,40.29991912841797,-5.061259746551514
tsne,OpenFace + I3D,third_quarter_0069_10s,private,39.301570892333984,-4.821780681610107
tsne,OpenFace + I3D,third_quarter_0070_10s,private,22.159751892089844,-14.48770809173584
tsne,OpenFace + I3D,third_quarter_0072_10s,private,30.17800521850586,3.5084404945373535
tsne,OpenFace + I3D,third_quarter_0073_10s,private,27.32135009765625,-2.7781596183776855
tsne,OpenFace + I3D,third_quarter_0074_10s,private,25.279571533203125,-3.1176748275756836
tsne,OpenFace + I3D,third_quarter_0075_10s,private,23.874744415283203,-3.4003043174743652
tsne,OpenFace + I3D,third_quarter_0076_10s,private,26.33575439453125,-4.020193099975586
tsne,OpenFace + I3D,third_quarter_0078_10s,private,24.598295211791992,-3.700852394104004
tsne,OpenFace + I3D,third_quarter_0079_10s,private,22.19235610961914,-4.144229412078857
tsne,OpenFace + I3D,third_quarter_0080_10s,private,22.362424850463867,-4.188249588012695
tsne,OpenFace + I3D,third_quarter_0081_10s,private,19.56389808654785,-4.170909881591797
tsne,OpenFace + I3D,third_quarter_0084_10s,private,25.044527053833008,-2.8358986377716064
tsne,OpenFace + I3D,third_quarter_0085_10s,private,24.088830947875977,-6.466256618499756
tsne,OpenFace + I3D,third_quarter_0086_10s,private,25.806133270263672,-2.498034715652466
tsne,OpenFace + I3D,third_quarter_0087_10s,private,26.0318603515625,-2.5035400390625
tsne,OpenFace + I3D,third_quarter_0088_10s,private,18.322858810424805,-3.9701216220855713
tsne,OpenFace + I3D,third_quarter_0089_10s,private,20.223535537719727,-2.9467318058013916
tsne,OpenFace + I3D,third_quarter_0090_10s,private,20.835031509399414,-2.5406289100646973
tsne,OpenFace + I3D,third_quarter_0092_10s,private,23.539220809936523,-1.9665266275405884
tsne,OpenFace + I3D,third_quarter_0093_10s,private,18.9689884185791,-3.457667589187622
tsne,OpenFace + I3D,third_quarter_0094_10s,private,19.822551727294922,-3.093428373336792
tsne,OpenFace + I3D,third_quarter_0095_10s,private,24.29472541809082,0.5604594945907593
tsne,OpenFace + I3D,third_quarter_0097_10s,private,23.29088592529297,-2.893219232559204
tsne,OpenFace + I3D,third_quarter_0098_10s,private,18.569772720336914,-2.9615325927734375
tsne,OpenFace + I3D,third_quarter_0100_10s,private,22.566198348999023,-0.5043608546257019
tsne,OpenFace + I3D,third_quarter_0101_10s,private,23.129606246948242,-2.2189295291900635
tsne,OpenFace + I3D,third_quarter_0102_10s,private,21.07949447631836,-1.7229031324386597
tsne,OpenFace + I3D,third_quarter_0103_10s,private,25.3861026763916,-2.2044379711151123
tsne,OpenFace + I3D,third_quarter_0104_10s,private,22.642589569091797,-2.223663330078125
tsne,OpenFace + I3D,third_quarter_0105_10s,private,22.23591423034668,-1.674556851387024
tsne,OpenFace + I3D,third_quarter_0106_10s,private,19.381208419799805,-2.76849102973938
tsne,OpenFace + I3D,third_quarter_0107_10s,private,24.22635269165039,-2.2531392574310303
tsne,OpenFace + I3D,third_quarter_0110_10s,private,22.931459426879883,-2.8951663970947266
tsne,OpenFace + I3D,third_quarter_0112_10s,private,20.66707420349121,-1.9490300416946411
tsne,OpenFace + I3D,third_quarter_0115_10s,private,18.33614730834961,-1.2484055757522583
tsne,OpenFace + I3D,third_quarter_0116_10s,private,17.031553268432617,1.2962895631790161
tsne,OpenFace + I3D,third_quarter_0117_10s,private,26.974529266357422,2.3211116790771484
tsne,OpenFace + I3D,third_quarter_0118_10s,private,22.75320816040039,0.4402717053890228
tsne,OpenFace + I3D,third_quarter_0119_10s,private,27.041364669799805,2.5165979862213135
tsne,OpenFace + I3D,third_quarter_0120_10s,private,26.01958656311035,3.2748258113861084
tsne,OpenFace + I3D,third_quarter_0122_10s,private,20.241613388061523,0.3517778515815735
tsne,OpenFace + I3D,third_quarter_0123_10s,private,20.715681076049805,0.6102197170257568
tsne,OpenFace + I3D,third_quarter_0124_10s,private,21.4525203704834,1.363914966583252
tsne,OpenFace + I3D,third_quarter_0125_10s,private,21.246801376342773,1.0037610530853271
tsne,OpenFace + I3D,third_quarter_0126_10s,private,19.169586181640625,0.36800065636634827
tsne,OpenFace + I3D,third_quarter_0127_10s,private,20.379419326782227,1.738701343536377
tsne,OpenFace + I3D,third_quarter_0128_10s,private,18.86553382873535,0.6736137270927429
tsne,OpenFace + I3D,third_quarter_0129_10s,private,19.184690475463867,-0.9256805777549744
tsne,OpenFace + I3D,third_quarter_0130_10s,private,18.16878890991211,1.474036693572998
tsne,OpenFace + I3D,third_quarter_0131_10s,private,33.7894401550293,-2.6013095378875732
tsne,OpenFace + I3D,third_quarter_0132_10s,private,25.744661331176758,-13.247177124023438
tsne,OpenFace + I3D,third_quarter_0133_10s,private,51.4199333190918,-12.569915771484375
tsne,OpenFace + I3D,third_quarter_0134_10s,private,31.07261085510254,9.3604097366333
tsne,OpenFace + I3D,third_quarter_0135_10s,private,29.34768295288086,3.877107620239258
tsne,OpenFace + I3D,third_quarter_0137_10s,private,22.08932876586914,-15.84293270111084
tsne,OpenFace + I3D,third_quarter_0138_10s,private,40.78232955932617,-4.495086669921875
tsne,OpenFace + I3D,third_quarter_0139_10s,private,19.441286087036133,9.671730041503906
tsne,OpenFace + I3D,third_quarter_0140_10s,private,23.065704345703125,0.23445193469524384
tsne,OpenFace + I3D,third_quarter_0141_10s,private,27.96996307373047,-17.138011932373047
tsne,OpenFace + I3D,third_quarter_0143_10s,private,36.88947296142578,-19.544818878173828
tsne,OpenFace + I3D,third_quarter_0147_10s,private,36.00412368774414,-19.705284118652344
tsne,OpenFace + I3D,third_quarter_0149_10s,private,25.327003479003906,16.39322280883789
tsne,OpenFace + I3D,third_quarter_0150_10s,private,27.076261520385742,-16.964277267456055
tsne,OpenFace + I3D,third_quarter_0151_10s,private,33.1988410949707,6.6902031898498535
tsne,OpenFace + I3D,third_quarter_0152_10s,private,20.66224479675293,10.243826866149902
tsne,OpenFace + I3D,third_quarter_0153_10s,private,40.560333251953125,-3.470278024673462
tsne,OpenFace + I3D,third_quarter_0154_10s,private,22.588132858276367,-15.945292472839355
tsne,OpenFace + I3D,third_quarter_0156_10s,private,30.60967445373535,5.090971946716309
tsne,OpenFace + I3D,third_quarter_0157_10s,private,26.679506301879883,9.754469871520996
tsne,OpenFace + I3D,third_quarter_0158_10s,private,50.78026580810547,-13.193829536437988
tsne,OpenFace + I3D,third_quarter_0160_10s,private,33.73101806640625,-2.664039373397827
tsne,OpenFace + I3D,third_quarter_0161_10s,private,26.017742156982422,-13.231864929199219
tsne,OpenFace + I3D,third_quarter_0162_10s,private,51.35561752319336,-12.038744926452637
tsne,OpenFace + I3D,third_quarter_0166_10s,private,22.967256546020508,-16.148887634277344
tsne,OpenFace + I3D,third_quarter_0167_10s,private,22.631654739379883,-16.618825912475586
tsne,OpenFace + I3D,third_quarter_0168_10s,private,39.98115539550781,-3.7542777061462402
tsne,OpenFace + I3D,third_quarter_0169_10s,private,19.57628631591797,8.592657089233398
tsne,OpenFace + I3D,third_quarter_0170_10s,private,26.845943450927734,4.802609920501709
tsne,OpenFace + I3D,third_quarter_0171_10s,private,28.164216995239258,-15.500597953796387
tsne,OpenFace + I3D,third_quarter_0172_10s,private,20.020973205566406,15.601066589355469
tsne,OpenFace + I3D,third_quarter_0174_10s,private,38.13785171508789,-19.76325035095215
tsne,OpenFace + I3D,third_quarter_0178_10s,private,38.58748245239258,-19.855180740356445
tsne,OpenFace + I3D,third_quarter_0180_10s,private,19.963830947875977,15.596447944641113
tsne,OpenFace + I3D,third_quarter_0181_10s,private,27.25353240966797,3.3585450649261475
tsne,OpenFace + I3D,third_quarter_0183_10s,private,41.153480529785156,-3.1111981868743896
tsne,OpenFace + I3D,third_quarter_0184_10s,private,21.93086051940918,-16.075836181640625
tsne,OpenFace + I3D,third_quarter_0188_10s,private,53.01918029785156,-12.54676342010498
tsne,OpenFace + I3D,third_quarter_0189_10s,private,26.12116241455078,-10.847086906433105
tsne,OpenFace + I3D,third_quarter_0190_10s,private,22.02320671081543,-10.49365234375
tsne,OpenFace + I3D,third_quarter_0191_10s,private,24.447574615478516,-12.367650985717773
tsne,OpenFace + I3D,third_quarter_0193_10s,private,31.189313888549805,9.515303611755371
tsne,OpenFace + I3D,third_quarter_0194_10s,private,28.515947341918945,4.957479000091553
tsne,OpenFace + I3D,third_quarter_0196_10s,private,20.85806655883789,-16.408552169799805
tsne,OpenFace + I3D,third_quarter_0208_10s,private,42.591487884521484,-15.714014053344727
tsne,OpenFace + I3D,third_quarter_0212_10s,private,31.592966079711914,16.300678253173828
tsne,OpenFace + I3D,third_quarter_0213_10s,private,39.34413528442383,7.27134370803833
tsne,OpenFace + I3D,third_quarter_0214_10s,private,24.536724090576172,8.41337776184082
tsne,OpenFace + I3D,third_quarter_0215_10s,private,25.123167037963867,-25.27642059326172
tsne,OpenFace + I3D,third_quarter_0216_10s,private,38.04437255859375,-7.023377418518066
tsne,OpenFace + I3D,third_quarter_0220_10s,private,43.50999069213867,-14.329184532165527
tsne,OpenFace + I3D,third_quarter_0221_10s,private,29.09263038635254,17.761781692504883
tsne,OpenFace + I3D,third_quarter_0228_10s,private,41.83921813964844,-14.647507667541504
tsne,OpenFace + I3D,third_quarter_0232_10s,private,38.020198822021484,-7.050177097320557
tsne,OpenFace + I3D,third_quarter_0234_10s,private,22.6907901763916,9.085343360900879
tsne,OpenFace + I3D,third_quarter_0235_10s,private,39.22601318359375,6.8236165046691895
tsne,OpenFace + I3D,third_quarter_0236_10s,private,31.629663467407227,16.40077018737793
tsne,OpenFace + I3D,third_quarter_0245_10s,private,30.97105598449707,15.119446754455566
tsne,OpenFace + I3D,third_quarter_0246_10s,private,39.278839111328125,7.184436321258545
tsne,OpenFace + I3D,third_quarter_0247_10s,private,33.7856559753418,-8.519696235656738
tsne,OpenFace + I3D,third_quarter_0248_10s,private,25.155691146850586,-24.29646110534668
tsne,OpenFace + I3D,third_quarter_0249_10s,private,31.84807014465332,-18.633628845214844
tsne,OpenFace + I3D,third_quarter_0253_10s,private,42.802215576171875,-14.460469245910645
tsne,OpenFace + I3D,third_quarter_0257_10s,private,26.693750381469727,5.899224281311035
tsne,OpenFace + I3D,third_quarter_0260_10s,private,44.596920013427734,-14.762077331542969
tsne,OpenFace + I3D,third_quarter_0264_10s,private,31.918655395507812,-19.023927688598633
tsne,OpenFace + I3D,third_quarter_0265_10s,private,25.847875595092773,-24.50546646118164
tsne,OpenFace + I3D,third_quarter_0266_10s,private,24.726810455322266,8.505171775817871
tsne,OpenFace + I3D,video10_100_person9,CMOSE,-19.68355369567871,12.252961158752441
tsne,OpenFace + I3D,video10_103_person14,CMOSE,-21.302799224853516,2.8564584255218506
tsne,OpenFace + I3D,video10_110_person11,CMOSE,-19.792970657348633,7.086531639099121
tsne,OpenFace + I3D,video10_120_person2,CMOSE,-19.026052474975586,5.266238689422607
tsne,OpenFace + I3D,video10_120_person9,CMOSE,-32.614471435546875,1.5057564973831177
tsne,OpenFace + I3D,video10_121_person17,CMOSE,-21.47075080871582,10.319450378417969
tsne,OpenFace + I3D,video10_121_person5,CMOSE,-36.18689727783203,7.096381187438965
tsne,OpenFace + I3D,video10_125_person41,CMOSE,-15.250387191772461,12.044245719909668
tsne,OpenFace + I3D,video10_127_person12,CMOSE,-25.417943954467773,5.179053783416748
tsne,OpenFace + I3D,video10_127_person6,CMOSE,-25.918460845947266,5.461477756500244
tsne,OpenFace + I3D,video10_131_person11,CMOSE,-19.03312110900879,9.767319679260254
tsne,OpenFace + I3D,video10_136_person18,CMOSE,-31.865028381347656,-1.1942849159240723
tsne,OpenFace + I3D,video10_145_person35,CMOSE,-25.420557022094727,1.025028944015503
tsne,OpenFace + I3D,video10_14_person12,CMOSE,-22.560110092163086,4.726431369781494
tsne,OpenFace + I3D,video10_24_person3,CMOSE,-8.879047393798828,5.318094253540039
tsne,OpenFace + I3D,video10_26_person26,CMOSE,-17.861469268798828,5.709568023681641
tsne,OpenFace + I3D,video10_27_person3,CMOSE,-8.820695877075195,5.398647785186768
tsne,OpenFace + I3D,video10_30_person14,CMOSE,-21.069393157958984,3.414092779159546
tsne,OpenFace + I3D,video10_31_person13,CMOSE,-20.66349220275879,14.242603302001953
tsne,OpenFace + I3D,video10_31_person9,CMOSE,-18.965282440185547,11.206523895263672
tsne,OpenFace + I3D,video10_32_person18,CMOSE,-14.222334861755371,8.031074523925781
tsne,OpenFace + I3D,video10_33_person6,CMOSE,-24.948734283447266,6.424861907958984
tsne,OpenFace + I3D,video10_35_person7,CMOSE,-36.893463134765625,14.94448184967041
tsne,OpenFace + I3D,video10_39_person1,CMOSE,-34.42391586303711,7.117257118225098
tsne,OpenFace + I3D,video10_3_person7,CMOSE,-30.965730667114258,22.710187911987305
tsne,OpenFace + I3D,video10_40_person0,CMOSE,-25.25386619567871,24.22669792175293
tsne,OpenFace + I3D,video10_41_person0,CMOSE,-25.255144119262695,24.273483276367188
tsne,OpenFace + I3D,video10_42_person7,CMOSE,-37.63060760498047,14.875223159790039
tsne,OpenFace + I3D,video10_45_person2,CMOSE,-24.983890533447266,20.60464096069336
tsne,OpenFace + I3D,video10_46_person3,CMOSE,-8.74561882019043,5.526305675506592
tsne,OpenFace + I3D,video10_54_person11,CMOSE,-19.55835723876953,7.115230083465576
tsne,OpenFace + I3D,video10_54_person5,CMOSE,-35.92402267456055,3.490712881088257
tsne,OpenFace + I3D,video10_56_person23,CMOSE,-25.73796844482422,0.149081289768219
tsne,OpenFace + I3D,video10_58_person9,CMOSE,-32.27930450439453,1.7281430959701538
tsne,OpenFace + I3D,video10_59_person27,CMOSE,-15.108673095703125,11.832901000976562
tsne,OpenFace + I3D,video10_63_person1,CMOSE,-33.640628814697266,10.002832412719727
tsne,OpenFace + I3D,video10_64_person15,CMOSE,-23.47269630432129,4.504132270812988
tsne,OpenFace + I3D,video10_69_person7,CMOSE,-37.27986526489258,14.902894973754883
tsne,OpenFace + I3D,video10_6_person15,CMOSE,-24.30643081665039,5.6933770179748535
tsne,OpenFace + I3D,video10_70_person10,CMOSE,-26.524221420288086,4.38547945022583
tsne,OpenFace + I3D,video10_72_person1,CMOSE,-34.874332427978516,4.15431547164917
tsne,OpenFace + I3D,video10_74_person2,CMOSE,-21.524581909179688,19.277799606323242
tsne,OpenFace + I3D,video10_75_person19,CMOSE,-22.731098175048828,1.5109539031982422
tsne,OpenFace + I3D,video10_76_person11,CMOSE,-19.22545623779297,8.401365280151367
tsne,OpenFace + I3D,video10_77_person11,CMOSE,-19.56291961669922,8.492920875549316
tsne,OpenFace + I3D,video10_80_person1,CMOSE,-34.89111328125,6.936210632324219
tsne,OpenFace + I3D,video10_81_person1,CMOSE,-34.736148834228516,7.364260673522949
tsne,OpenFace + I3D,video10_81_person13,CMOSE,-18.832521438598633,3.2029287815093994
tsne,OpenFace + I3D,video10_81_person6,CMOSE,-21.180124282836914,6.197859287261963
tsne,OpenFace + I3D,video10_82_person30,CMOSE,-15.045489311218262,-9.28076457977295
tsne,OpenFace + I3D,video10_83_person3,CMOSE,-8.969016075134277,5.15980339050293
tsne,OpenFace + I3D,video10_83_person9,CMOSE,-19.67165184020996,12.614760398864746
tsne,OpenFace + I3D,video10_84_person0,CMOSE,-25.365325927734375,20.700138092041016
tsne,OpenFace + I3D,video10_84_person2,CMOSE,-19.193082809448242,4.227334499359131
tsne,OpenFace + I3D,video10_85_person9,CMOSE,-18.491777420043945,11.774453163146973
tsne,OpenFace + I3D,video10_88_person19,CMOSE,-21.465660095214844,19.178997039794922
tsne,OpenFace + I3D,video10_89_person0,CMOSE,-34.62980651855469,1.4794070720672607
tsne,OpenFace + I3D,video10_90_person33,CMOSE,-19.23701286315918,8.454779624938965
tsne,OpenFace + I3D,video10_90_person35,CMOSE,-25.70296859741211,0.12391607463359833
tsne,OpenFace + I3D,video10_93_person13,CMOSE,-20.668657302856445,14.425658226013184
tsne,OpenFace + I3D,video10_94_person9,CMOSE,-19.129682540893555,11.205856323242188
tsne,OpenFace + I3D,video10_95_person0,CMOSE,-18.281705856323242,3.255828380584717
tsne,OpenFace + I3D,video10_95_person15,CMOSE,-23.797260284423828,3.7696690559387207
tsne,OpenFace + I3D,video10_96_person30,CMOSE,-15.048588752746582,-9.282408714294434
tsne,OpenFace + I3D,video10_99_person11,CMOSE,-20.87220573425293,9.039852142333984
tsne,OpenFace + I3D,video10_9_person2,CMOSE,-19.249755859375,4.235070705413818
tsne,OpenFace + I3D,video14_10_person10,CMOSE,-39.232177734375,9.593366622924805
tsne,OpenFace + I3D,video14_11_person12,CMOSE,-33.37527847290039,-4.728638172149658
tsne,OpenFace + I3D,video14_11_person18,CMOSE,-39.024288177490234,-0.9836996793746948
tsne,OpenFace + I3D,video14_12_person16,CMOSE,-16.41373634338379,-2.1220312118530273
tsne,OpenFace + I3D,video14_12_person6,CMOSE,-18.908239364624023,-1.1320935487747192
tsne,OpenFace + I3D,video14_15_person20,CMOSE,-18.012826919555664,-0.03325385972857475
tsne,OpenFace + I3D,video14_19_person6,CMOSE,-19.0179443359375,-1.2933064699172974
tsne,OpenFace + I3D,video14_19_person9,CMOSE,-26.12297248840332,7.392062187194824
tsne,OpenFace + I3D,video14_23_person16,CMOSE,-16.46177101135254,-2.118915557861328
tsne,OpenFace + I3D,video14_24_person16,CMOSE,-16.433238983154297,-2.2035908699035645
tsne,OpenFace + I3D,video14_26_person0,CMOSE,-23.380388259887695,5.588644504547119
tsne,OpenFace + I3D,video14_28_person11,CMOSE,-26.380367279052734,-0.559056282043457
tsne,OpenFace + I3D,video14_28_person14,CMOSE,-25.84461212158203,-2.34871506690979
tsne,OpenFace + I3D,video14_29_person3,CMOSE,-39.70317840576172,9.63931655883789
tsne,OpenFace + I3D,video14_31_person19,CMOSE,-27.351444244384766,-3.8949179649353027
tsne,OpenFace + I3D,video14_32_person10,CMOSE,-36.44191360473633,1.1764312982559204
tsne,OpenFace + I3D,video14_32_person8,CMOSE,-36.01406478881836,0.20170938968658447
tsne,OpenFace + I3D,video14_33_person15,CMOSE,-19.36058235168457,-0.10450627654790878
tsne,OpenFace + I3D,video14_34_person8,CMOSE,-35.79949188232422,0.3985545039176941
tsne,OpenFace + I3D,video14_36_person0,CMOSE,-23.173290252685547,5.612135410308838
tsne,OpenFace + I3D,video14_37_person3,CMOSE,-34.08477020263672,7.853561878204346
tsne,OpenFace + I3D,video14_3_person4,CMOSE,-26.070476531982422,-9.748953819274902
tsne,OpenFace + I3D,video14_40_person5,CMOSE,-35.727821350097656,5.637950420379639
tsne,OpenFace + I3D,video14_50_person4,CMOSE,-20.44586944580078,-0.022442150861024857
tsne,OpenFace + I3D,video14_51_person18,CMOSE,-38.97114181518555,-0.956188440322876
tsne,OpenFace + I3D,video14_52_person2,CMOSE,-26.437152862548828,9.693605422973633
tsne,OpenFace + I3D,video14_55_person3,CMOSE,-37.501953125,0.8629061579704285
tsne,OpenFace + I3D,video14_56_person14,CMOSE,-25.759653091430664,-2.4654970169067383
tsne,OpenFace + I3D,video14_57_person19,CMOSE,-27.383148193359375,-3.937457799911499
tsne,OpenFace + I3D,video14_5_person9,CMOSE,-25.8978328704834,7.238593101501465
tsne,OpenFace + I3D,video14_60_person4,CMOSE,-20.327451705932617,-0.16559846699237823
tsne,OpenFace + I3D,video14_61_person8,CMOSE,-29.779455184936523,5.402571678161621
tsne,OpenFace + I3D,video14_69_person14,CMOSE,-25.4885311126709,-2.6853713989257812
tsne,OpenFace + I3D,video15_100_person5,CMOSE,-11.509417533874512,11.665493965148926
tsne,OpenFace + I3D,video15_116_person4,CMOSE,-26.783435821533203,19.536863327026367
tsne,OpenFace + I3D,video15_12_person4,CMOSE,-23.750524520874023,-0.6193475127220154
tsne,OpenFace + I3D,video15_146_person2,CMOSE,-12.79909610748291,20.22181510925293
tsne,OpenFace + I3D,video15_149_person2,CMOSE,-12.88478946685791,20.329666137695312
tsne,OpenFace + I3D,video15_149_person3,CMOSE,-23.16356086730957,17.51768684387207
tsne,OpenFace + I3D,video15_151_person3,CMOSE,-23.147605895996094,17.594764709472656
tsne,OpenFace + I3D,video15_15_person2,CMOSE,-22.47100067138672,-17.903196334838867
tsne,OpenFace + I3D,video15_163_person5,CMOSE,-10.4164457321167,11.099294662475586
tsne,OpenFace + I3D,video15_16_person1,CMOSE,-32.908512115478516,6.724882125854492
tsne,OpenFace + I3D,video15_181_person4,CMOSE,-26.382566452026367,20.092422485351562
tsne,OpenFace + I3D,video15_181_person5,CMOSE,-10.175210952758789,11.001882553100586
tsne,OpenFace + I3D,video15_189_person3,CMOSE,-23.00112533569336,17.7632999420166
tsne,OpenFace + I3D,video15_210_person3,CMOSE,-24.08289337158203,-0.20039674639701843
tsne,OpenFace + I3D,video15_23_person1,CMOSE,-32.91426467895508,6.721411228179932
tsne,OpenFace + I3D,video15_30_person2,CMOSE,-12.151415824890137,19.096477508544922
tsne,OpenFace + I3D,video15_38_person4,CMOSE,-24.64898681640625,15.960835456848145
tsne,OpenFace + I3D,video15_39_person5,CMOSE,-10.85875129699707,10.767956733703613
tsne,OpenFace + I3D,video15_53_person4,CMOSE,-24.6588191986084,15.643031120300293
tsne,OpenFace + I3D,video15_63_person2,CMOSE,-22.12910270690918,-18.1441593170166
tsne,OpenFace + I3D,video15_79_person5,CMOSE,-12.047317504882812,10.985919952392578
tsne,OpenFace + I3D,video15_96_person5,CMOSE,-11.504165649414062,11.651342391967773
tsne,OpenFace + I3D,video15_98_person2,CMOSE,-12.317519187927246,19.332504272460938
tsne,OpenFace + I3D,video16_102_person8,CMOSE,-42.76089859008789,22.337478637695312
tsne,OpenFace + I3D,video16_104_person5,CMOSE,-23.386404037475586,-18.93282699584961
tsne,OpenFace + I3D,video16_109_person1,CMOSE,-25.815868377685547,2.7820568084716797
tsne,OpenFace + I3D,video16_111_person2,CMOSE,-36.12459945678711,-10.684032440185547
tsne,OpenFace + I3D,video16_114_person4,CMOSE,-19.76085090637207,-4.579082489013672
tsne,OpenFace + I3D,video16_119_person8,CMOSE,-42.69063186645508,22.230775833129883
tsne,OpenFace + I3D,video16_120_person4,CMOSE,-16.634965896606445,10.483924865722656
tsne,OpenFace + I3D,video16_131_person2,CMOSE,-35.892066955566406,-9.808959007263184
tsne,OpenFace + I3D,video16_140_person5,CMOSE,-33.4670295715332,-3.418030261993408
tsne,OpenFace + I3D,video16_147_person5,CMOSE,-33.409000396728516,-3.3397607803344727
tsne,OpenFace + I3D,video16_152_person4,CMOSE,-20.298259735107422,16.799457550048828
tsne,OpenFace + I3D,video16_153_person4,CMOSE,-20.466917037963867,16.829490661621094
tsne,OpenFace + I3D,video16_161_person8,CMOSE,-38.70703887939453,22.09161376953125
tsne,OpenFace + I3D,video16_16_person5,CMOSE,-32.242591857910156,-2.292825698852539
tsne,OpenFace + I3D,video16_183_person8,CMOSE,-41.158729553222656,21.343612670898438
tsne,OpenFace + I3D,video16_190_person8,CMOSE,-42.37550354003906,21.372573852539062
tsne,OpenFace + I3D,video16_196_person8,CMOSE,-40.84975814819336,21.43784523010254
tsne,OpenFace + I3D,video16_1_person2,CMOSE,-36.4853401184082,-10.288759231567383
tsne,OpenFace + I3D,video16_211_person8,CMOSE,-42.428192138671875,21.449718475341797
tsne,OpenFace + I3D,video16_228_person8,CMOSE,-41.732418060302734,21.63551902770996
tsne,OpenFace + I3D,video16_26_person1,CMOSE,-26.71979331970215,3.2237911224365234
tsne,OpenFace + I3D,video16_2_person3,CMOSE,-21.40228843688965,6.392544269561768
tsne,OpenFace + I3D,video16_31_person4,CMOSE,-23.5485897064209,-18.139568328857422
tsne,OpenFace + I3D,video16_43_person1,CMOSE,-23.551454544067383,-6.2541375160217285
tsne,OpenFace + I3D,video16_43_person5,CMOSE,-31.207393646240234,-3.1928763389587402
tsne,OpenFace + I3D,video16_45_person5,CMOSE,-31.338455200195312,-2.8699328899383545
tsne,OpenFace + I3D,video16_52_person2,CMOSE,-35.993202209472656,-11.106063842773438
tsne,OpenFace + I3D,video16_72_person2,CMOSE,-35.396541595458984,-10.905280113220215
tsne,OpenFace + I3D,video16_80_person2,CMOSE,-35.85474395751953,-10.454453468322754
tsne,OpenFace + I3D,video16_83_person5,CMOSE,-31.04198455810547,-3.595064640045166
tsne,OpenFace + I3D,video16_91_person5,CMOSE,-31.36981201171875,-2.7448947429656982
tsne,OpenFace + I3D,video16_92_person2,CMOSE,-35.930885314941406,-10.72347354888916
tsne,OpenFace + I3D,video16_98_person1,CMOSE,-23.774721145629883,-6.118423938751221
tsne,OpenFace + I3D,video16_99_person8,CMOSE,-40.916378021240234,21.308801651000977
tsne,OpenFace + I3D,video18_100_person6,CMOSE,-14.995786666870117,14.66645336151123
tsne,OpenFace + I3D,video18_120_person2,CMOSE,-19.503742218017578,-8.055034637451172
tsne,OpenFace + I3D,video18_123_person4,CMOSE,-16.25028419494629,4.662927150726318
tsne,OpenFace + I3D,video18_125_person2,CMOSE,-21.622997283935547,-6.669841289520264
tsne,OpenFace + I3D,video18_132_person2,CMOSE,-20.05457305908203,-6.775186061859131
tsne,OpenFace + I3D,video18_133_person1,CMOSE,-36.85031509399414,24.05279541015625
tsne,OpenFace + I3D,video18_139_person1,CMOSE,-37.070865631103516,24.14002227783203
tsne,OpenFace + I3D,video18_141_person2,CMOSE,-21.77895164489746,-6.307870388031006
